Price,Close,High,Low,Open,Volume
Ticker,PETR4.SA,PETR4.SA,PETR4.SA,PETR4.SA,PETR4.SA
date,,,,,
2010-01-04,12.144380569458008,12.144380569458008,11.981674504763932,12.023978429162044,13303600
2010-01-05,12.04024887084961,12.180176186764683,11.975166196250939,12.163905828452206,21396400
2010-01-06,12.202950477600098,12.202950477600098,11.975161820415233,11.975161820415233,18720600
2010-01-07,12.089059829711914,12.186683209973863,12.063026266256125,12.128108933546967,10964600
2010-01-08,12.023975372314453,12.167156225958909,11.994688238461217,12.092311604189186,14624200
2010-01-11,11.984929084777832,12.150888721298331,11.916591595529404,12.108584797734778,15317700
2010-01-12,11.83198356628418,11.936115333798456,11.727851798769901,11.90682819660078,14886200
2010-01-13,11.812457084655762,11.955639180123924,11.662767840619452,11.89706491222303,23228200
2010-01-14,11.607446670532227,11.864522475617035,11.571652389482942,11.805948210120537,20073400
2010-01-15,11.633481979370117,11.747375711999343,11.555382533175374,11.574907705061207,21169000
2010-01-18,11.893811225891113,11.932860327749884,11.639990201786254,11.682294119586587,23168400
2010-01-19,11.838493347167969,11.926354769078948,11.792935848699031,11.861272096402438,16895900
2010-01-20,11.535861015319824,11.763649769568016,11.474031912090993,11.747378168919052,18757500
2010-01-21,11.171398162841797,11.61721239920773,11.158381380715387,11.57816329417716,24553000
2010-01-22,11.308072090148926,11.324342449203115,11.08353815596392,11.09980851501811,19025100
2010-01-26,11.031475067138672,11.174656001110312,10.950122009833368,11.15838563791908,20281200
2010-01-27,11.099807739257812,11.158382020838228,10.904559720206846,11.031471491196907,19908600
2010-01-28,11.262513160705566,11.288545483622842,11.021707656640253,11.259258344497988,13819200
2010-01-29,11.119331359863281,11.405694368284506,11.04123314751576,11.317832948382016,16106700
2010-02-01,11.161635398864746,11.223464495746454,11.031471296477072,11.158381823878258,15869300
2010-02-02,11.096550941467285,11.282035719568901,11.08353540226693,11.22996983872193,15289600
2010-02-03,11.077028274536133,11.122585770301246,10.976150075807201,11.08028184936993,16091200
2010-02-04,10.510810852050781,11.044486511160244,10.452236573236457,11.011945796862811,24280300
2010-02-05,10.256988525390625,10.5010475762257,9.996658498761986,10.348103507137525,29033800
2010-02-08,10.328583717346191,10.497797598870779,10.224451906969662,10.348108276623154,18684700
2010-02-09,10.49128532409668,10.63446618311313,10.445726593122432,10.478268543818322,18104200
2010-02-10,10.62144947052002,10.65073660565871,10.338341325078355,10.520572526091145,21909900
2010-02-11,10.85574722290039,10.89154275043317,10.650737264252667,10.702803147568915,24110900
2010-02-12,10.99892807006836,11.070519124993227,10.722328298247216,10.738598653998713,19127100
2010-02-17,11.145365715026855,11.22671874944311,11.07377464750894,11.190923215684151,16622400
2010-02-18,11.288542747497559,11.288542747497559,11.005434632143041,11.142108328714842,17017800
2010-02-19,11.17790699005127,11.275531629301451,11.116079127695162,11.200685741516617,11889400
2010-02-22,11.275529861450195,11.353628070986968,11.197430410564763,11.226717549478217,19817500
2010-02-23,11.125836372375488,11.275526843055554,11.064008536264115,11.197427413076896,16937500
2010-02-24,11.044487953186035,11.17790688538327,10.946864556198836,11.158382950795136,13563100
2010-02-25,11.187664985656738,11.22671407835175,10.823202649342388,10.89479368707347,18650100
2010-02-26,11.262513160705566,11.3080706568223,11.13234782207318,11.25600476963908,17804300
2010-03-01,11.366643905639648,11.405693007153372,11.200683051846346,11.330848378690169,16959300
2010-03-02,11.428472518920898,11.558637854486532,11.428472518920898,11.470776439182025,17108100
2010-03-03,11.438236236572266,11.656261755826513,11.40569428055385,11.480538917373162,19957600
2010-03-04,11.454506874084473,11.548876686823117,11.327596345880163,11.516334730008728,14068900
2010-03-05,11.65300178527832,11.688796055230245,11.51958294220001,11.613951459488561,28235000
2010-03-08,11.61721420288086,11.711584025926078,11.522844379835643,11.695312425067423,15902100
2010-03-09,11.877543449401855,11.991437205116858,11.539114516207507,11.552131300103174,68696600
2010-03-10,12.04024887084961,12.092314762258793,11.926355121313513,12.001199762629915,32196400
2010-03-11,12.056519508361816,12.193193252318935,11.978421290113863,12.01747039923784,19449600
2010-03-12,12.059773445129395,12.173667188994266,12.059773445129395,12.105330942675343,13940300
2010-03-15,11.96540355682373,12.115092831040823,11.867780171088613,11.962148740534964,19839600
2010-03-16,12.108587265014648,12.108587265014648,11.94262759467774,12.017472249249208,12807500
2010-03-17,12.089059829711914,12.19644517559547,12.017468771557123,12.180174819109917,10298100
2010-03-18,12.04675579071045,12.170412733206065,11.962147951663958,12.085804894159574,12061700
2010-03-19,11.78967571258545,12.069530209874372,11.766896973629205,12.040243082452319,24306500
2010-03-22,11.792935371398926,11.83198447688489,11.552129864646673,11.587925395237425,13489200
2010-03-23,11.65626335144043,11.851510148883268,11.620467815594507,11.838494606042913,17207000
2010-03-24,11.744122505187988,11.900320161121037,11.5846700331644,11.649752700140327,18683500
2010-03-25,11.454506874084473,11.854763632786039,11.454506874084473,11.822222917320373,17698800
2010-03-26,11.226720809936523,11.568403368925658,11.161638122188828,11.522845859906976,28820300
2010-03-29,11.356881141662598,11.454504509253562,11.103058896307928,11.304815262857518,19312800
2010-03-30,11.32434368133545,11.487049772278054,11.311326896136292,11.41871351200591,12365900
2010-03-31,11.516335487365723,11.516335487365723,11.229972455310415,11.259259597695035,16551700
2010-04-01,11.633481979370117,11.682294288410406,11.568399314432597,11.604194842215662,13721900
2010-04-05,11.718090057373047,11.796189513448635,11.656262200601898,11.698566124365705,12120300
2010-04-06,11.740870475769043,11.848255835266956,11.659517441678677,11.688803342256373,13410200
2010-04-07,11.649754524230957,11.792936662266834,11.581418271813188,11.695312025842801,15079400
2010-04-08,11.65300178527832,11.682288908946633,11.539106863746877,11.578157189536636,13552100
2010-04-09,11.464268684387207,11.744123302437579,11.464268684387207,11.649753490983624,17017800
2010-04-12,11.19092082977295,11.529349678715038,11.155125303645619,11.470775407115502,29883800
2010-04-13,11.125836372375488,11.256001675223807,11.031467831226198,11.216952580908643,19661600
2010-04-14,11.145365715026855,11.223465174259928,11.080283039224094,11.161636073640349,17377900
2010-04-15,10.933844566345215,11.210445558280847,10.91432063748166,11.15512486335433,43408800
2010-04-16,10.72232723236084,10.927337170226036,10.647482610265264,10.90130361053273,48889400
2010-04-19,10.917576789855957,10.917576789855959,10.57914787435697,10.608435015916474,23996300
