Price,Close,High,Low,Open,Volume
Ticker,PETR4.SA,PETR4.SA,PETR4.SA,PETR4.SA,PETR4.SA
date,,,,,
2010-01-04,12.603889465332031,12.603889465332031,12.435027064897982,12.47893164973984,13303600
2010-01-05,12.495818138122559,12.64103991144185,12.428272917550203,12.624153928378243,21396400
2010-01-06,12.664679527282715,12.664679527282715,12.428271918443206,12.428271918443206,18720600
2010-01-07,12.546481132507324,12.64779834954498,12.519462520860849,12.587007761658723,10964600
2010-01-08,12.478934288024902,12.627532768028988,12.448538997987914,12.549856202005161,14624200
2010-01-11,12.438408851623535,12.610647986065363,12.367485642553824,12.566743387749497,15317700
2010-01-12,12.279677391052246,12.387749254410739,12.171605527693755,12.357353962321273,14886200
2010-01-13,12.25941276550293,12.408012535761907,12.104059631430513,12.347221954895629,23228200
2010-01-14,12.046647071838379,12.313450063268656,12.009498413461545,12.252659475643572,20073400
2010-01-15,12.073665618896484,12.191868822915005,11.992611073056429,12.012875031596018,21169000
2010-01-18,12.343844413757324,12.384371039637541,12.080419413058593,12.124324009281118,23168400
2010-01-19,12.286429405212402,12.377615261899907,12.239148136185836,12.310070039725687,16895900
2010-01-20,11.972346305847168,12.208753960795084,11.908177759203577,12.19186668747746,18757500
2010-01-21,11.594097137451172,12.056779917738934,11.580587831436763,12.016253288014033,24553000
2010-01-22,11.735932350158691,11.752818326092566,11.502902790309511,11.519788766243385,19025100
2010-01-26,11.448877334594727,11.597475861964577,11.36444608961488,11.58058987063232,20281200
2010-01-27,11.519801139831543,11.580591749143485,11.317165346018813,11.448879191740533,19908600
2010-01-28,11.68865966796875,11.715676991598466,11.43874266072267,11.685281697316082,13819200
2010-01-29,11.540058135986328,11.837256380937047,11.459004889020397,11.746070511861777,16106700
2010-02-01,11.583963394165039,11.648131947372288,11.448874212032596,11.580586712146964,15869300
2010-02-02,11.5164155960083,11.708918636152873,11.502907582623953,11.654882717661728,15289600
2010-02-03,11.49615478515625,11.54343606041884,11.391459612561855,11.49953146696724,16091200
2010-02-04,10.908514976501465,11.462383655325041,10.84772438606294,11.428611677667357,24280300
2010-02-05,10.645085334777832,10.89837892250419,10.374905121374375,10.739647861933975,29033800
2010-02-08,10.719385147094727,10.895001554719968,10.611313313430289,10.739648454867075,18684700
2010-02-09,10.8882474899292,11.036845929551372,10.84096493847334,10.87473818951324,18104200
2010-02-10,11.023338317871094,11.053733604304554,10.729518074559637,10.918644444403169,21909900
2010-02-11,11.266498565673828,11.303648496611316,11.05373159923406,11.107767511056473,24110900
2010-02-12,11.415098190307617,11.489398059923003,11.128032620404731,11.144918603048803,19127100
2010-02-17,11.567075729370117,11.651506939073549,11.492775852569332,11.614357000673156,16622400
2010-02-18,11.715676307678223,11.715676307678223,11.421856005646267,11.56370113345641,17017800
2010-02-19,11.600847244262695,11.702165722599078,11.536679991191892,11.624487878989726,11889400
2010-02-22,11.702168464660645,11.783221720340652,11.621113920662365,11.651509213621935,19817500
2010-02-23,11.546812057495117,11.702166466268583,11.482644800346502,11.621111936112078,16937500
2010-02-24,11.462382316589355,11.600849470123139,11.36106510713116,11.58058680122243,13563100
2010-02-25,11.610981941223145,11.6515085668134,11.232729141320098,11.307029028500732,18650100
2010-02-26,11.68865966796875,11.735940950559497,11.553569184865195,11.681905014981739,17804300
2010-03-01,11.796731948852539,11.83725857986386,11.624491512497274,11.759582000292841,16959300
2010-03-02,11.860899925231934,11.99599042103723,11.860899925231934,11.904804529616422,17108100
2010-03-03,11.8710298538208,12.097304901339628,11.837256593380424,11.914933159916059,19957600
2010-03-04,11.887914657592773,11.985855170652153,11.756202175769898,11.952081913570629,14068900
2010-03-05,12.093929290771484,12.131077948069407,11.955462131495489,12.053401374652948,28235000
2010-03-08,12.056779861450195,12.15472039711993,11.95883932578046,12.13783312052159,15902100
2010-03-09,12.326955795288086,12.445158965669156,11.97572167713015,11.989230978978824,68696600
2010-03-10,12.495818138122559,12.549854056916859,12.377614968359381,12.455291521106316,32196400
2010-03-11,12.512706756591797,12.65455187850072,12.431653505488008,12.472180131039902,19449600
2010-03-12,12.516085624694824,12.634288827832567,12.516085624694824,12.56336690594992,13940300
2010-03-15,12.41814136505127,12.573494467788842,12.316824180149283,12.414763395507723,19839600
2010-03-16,12.56673812866211,12.566738128662108,12.394499066301062,12.472175607233904,12807500
2010-03-17,12.546481132507324,12.657929684753253,12.47218123879783,12.64104369663336,10298100
2010-03-18,12.502567291259766,12.630903025082398,12.41475815663262,12.543093890455253,12061700
2010-03-19,12.235770225524902,12.526213780452514,12.21212959089758,12.495818494743393,24306500
2010-03-22,12.239148139953613,12.279674757943438,11.98923120432745,12.026381140950605,13489200
2010-03-23,12.097307205200195,12.299941653160369,12.06015725579987,12.28643363472985,17207000
2010-03-24,12.188488006591797,12.350595754970332,12.023002288776576,12.090547506013765,18683500
2010-03-25,11.887914657592773,12.303316057310317,11.887914657592773,12.269544088546821,17698800
2010-03-26,11.651508331298828,12.006119196761679,11.583963097801577,11.958837919809056,28820300
2010-03-29,11.786600112915039,11.887917330302274,11.523173801726251,11.73256417775396,19312800
2010-03-30,11.752828598022461,11.92169108158117,11.73931929014132,11.850769147682954,12365900
2010-03-31,11.952083587646484,11.952083587646484,11.654885325291954,11.685280616763647,16551700
2010-04-01,12.073665618896484,12.124324871086309,12.006120378749488,12.043270325246251,13721900
2010-04-05,12.161468505859375,12.242523018219126,12.097301262799657,12.141205844007763,12120300
2010-04-06,12.185114860534668,12.296563406238532,12.100683636573041,12.13107764041372,13410200
2010-04-07,12.090550422668457,12.239150194101198,12.019628507203652,12.137831699644993,15079400
2010-04-08,12.093929290771484,12.124324583701254,11.975724801236488,12.016252717355025,13552100
2010-04-09,11.89804744720459,12.188491052073802,11.89804744720459,12.090550527023824,17017800
2010-04-12,11.614357948303223,11.965592118523459,11.577208006871718,11.904801539511567,29883800
2010-04-13,11.546812057495117,11.681902511649943,11.448872830966822,11.641375890730716,19661600
2010-04-14,11.567075729370117,11.64813025754534,11.499530503943769,11.5839617136472,17377900
2010-04-15,11.347554206848145,11.634621096322567,11.327291540796374,11.57720720310047,43408800
2010-04-16,11.128031730651855,11.340798702245255,11.050355186045518,11.313780101520726,48889400
2010-04-19,11.330668449401855,11.330668449401855,10.979434296528977,11.009829584533708,23996300
