Price,Close,High,Low,Open,Volume
Ticker,PETR4.SA,PETR4.SA,PETR4.SA,PETR4.SA,PETR4.SA
date,,,,,
2010-01-04,9.2163667678833,9.2163667678833,9.0928891842385,9.124993619762725,13303600
2010-01-05,9.137341499328613,9.24353230022609,9.08795027578526,9.23118472985506,21396400
2010-01-06,9.260817527770996,9.260817527770996,9.087948745507456,9.087948745507456,18720600
2010-01-07,9.174384117126465,9.248470473050867,9.15462725311509,9.2040184710844,10964600
2010-01-08,9.124991416931152,9.233651325166067,9.102765419558219,9.17685176344834,14624200
2010-01-11,9.095356941223145,9.22130362987788,9.043495653368645,9.18919920255061,15317700
2010-01-12,8.979290008544922,9.058315586494293,8.90026443059555,9.036089583817333,14886200
2010-01-13,8.964472770690918,9.073133651900987,8.850873614934246,9.028681644507639,23228200
2010-01-14,8.808890342712402,9.00398515047108,8.781726065709101,8.959533145106844,20073400
2010-01-15,8.828645706176758,8.915079622980047,8.769376061755189,8.78419370837534,21169000
2010-01-18,9.026208877563477,9.055843226315476,8.833584197587031,8.865688624936093,23168400
2010-01-19,8.98422622680664,9.050904212586476,8.949652665748701,9.00151300733561,16895900
2010-01-20,8.754560470581055,8.927429268231771,8.707638388012638,8.915080756781666,18757500
2010-01-21,8.477970123291016,8.816298389937158,8.468091691929024,8.786664037910251,24553000
2010-01-22,8.581692695617676,8.594040266480091,8.411293956774086,8.423641527636503,19025100
2010-01-26,8.371780395507812,8.480440327995446,8.310041604809552,8.46809275826763,20281200
2010-01-27,8.423639297485352,8.468091294468838,8.27546566018739,8.371778948357624,19908600
2010-01-28,8.547118186950684,8.566874109761157,8.364370955143185,8.544648107812396,13819200
2010-01-29,8.438461303710938,8.655782209723263,8.379192565200057,8.589104172353814,16106700
2010-02-01,8.470561981201172,8.517484065525075,8.371780480318753,8.468092844054269,15869300
2010-02-02,8.421173095703125,8.561937503603481,8.411295602316374,8.522424703878109,15289600
2010-02-03,8.406351089477539,8.440924649702108,8.329794676081095,8.408820225754068,16091200
2010-02-04,7.976649761199951,8.381655985621082,7.932197766611391,8.356960851764757,24280300
2010-02-05,7.784028053283691,7.96924445414592,7.586463609746183,7.853175208146604,29033800
2010-02-08,7.838355541229248,7.966771847104139,7.759329977297156,7.853172716709136,18684700
2010-02-09,7.961833477020264,8.070493390593231,7.9272589689179815,7.9519550461338975,18104200
2010-02-10,8.060616493225098,8.082842495918369,7.845765761896266,7.984060994438759,21909900
2010-02-11,8.238424301147461,8.265589519519194,8.082842286328825,8.122355074307936,24110900
2010-02-12,8.347084045410156,8.401414480935383,8.137172540614035,8.149520109944543,19127100
2010-02-17,8.458212852478027,8.519951632423123,8.403882424667458,8.492786418517838,16622400
2010-02-18,8.566875457763672,8.566875457763672,8.352024699824875,8.455746372592811,17017800
2010-02-19,8.482912063598633,8.556999388778284,8.435990907436397,8.500198854924692,11889400
2010-02-22,8.556997299194336,8.616266014393512,8.497727641935919,8.51995364565042,19817500
2010-02-23,8.443398475646973,8.556998590699635,8.396477323860895,8.497728924495664,16937500
2010-02-24,8.381658554077148,8.482910141209734,8.30757218774635,8.46809343317913,13563100
2010-02-25,8.490315437316895,8.519949781475994,8.213725084969239,8.268055500976603,18650100
2010-02-26,8.547118186950684,8.581691758413386,8.44833574672082,8.542178970733273,17804300
2010-03-01,8.626143455505371,8.655777809696659,8.500195801588909,8.598978238305383,16959300
2010-03-02,8.673065185546875,8.771847628991551,8.673065185546875,8.705169620975274,17108100
2010-03-03,8.680474281311035,8.845933786903755,8.655778199988793,8.712577773941183,19957600
2010-03-04,8.692822456359863,8.764439684093427,8.596510087643328,8.73974360105121,14068900
2010-03-05,8.843461990356445,8.870626258553187,8.742210442532008,8.81382670168181,28235000
2010-03-08,8.816301345825195,8.887918584122524,8.744684107527865,8.87557006975035,15902100
2010-03-09,9.013862609863281,9.100296532038332,8.757029038172995,8.766907469867027,68696600
2010-03-10,9.137341499328613,9.176854289751448,9.05090756467217,9.107707142026294,32196400
2010-03-11,9.149687767028809,9.253409415908584,9.09041906086245,9.12005341394563,19449600
2010-03-12,9.1521577835083,9.23859170526881,9.1521577835083,9.186731352212504,13940300
2010-03-15,9.080541610717773,9.194140761532145,9.006455248971843,9.078071531492695,19839600
2010-03-16,9.189202308654785,9.189202308654785,9.063255577427947,9.120055157554503,12807500
2010-03-17,9.174384117126465,9.255878826025569,9.12005368315431,9.243531257048023,10298100
2010-03-18,9.142282485961914,9.236125734657719,9.078073600306052,9.171916849001857,12061700
2010-03-19,8.947182655334473,9.159564180085649,8.929895874674157,9.13733818465683,24306500
2010-03-22,8.949653625488281,8.979287974993163,8.76690642908037,8.794071641984424,13489200
2010-03-23,8.845934867858887,8.994107605662032,8.818769646114475,8.984230113985303,17207000
2010-03-24,8.912612915039062,9.031151294126367,8.791604456479085,8.840995683280287,18683500
2010-03-25,8.692822456359863,8.9965772123348,8.692822456359863,8.971882071351828,17698800
2010-03-26,8.519950866699219,8.77925353075219,8.470559658770334,8.744679967819652,28820300
2010-03-29,8.618735313415527,8.692821671736578,8.42610965130981,8.579222526173691,19312800
2010-03-30,8.594038963317871,8.717516537336977,8.584160531302151,8.665656182343142,12365900
2010-03-31,8.73974609375,8.73974609375,8.522425211291733,8.544651221339276,16551700
2010-04-01,8.828645706176758,8.865689351697618,8.779254492835289,8.80641970727605,13721900
2010-04-05,8.892854690551758,8.952124342081218,8.845933550382833,8.878037984213757,12120300
2010-04-06,8.910146713256836,8.991641463578537,8.848407894929034,8.870632965149822,13410200
2010-04-07,8.84099292755127,8.949653781056286,8.789132579501512,8.875566492917775,15079400
2010-04-08,8.843461990356445,8.865687985832976,8.757027144810433,8.786662433485068,13552100
2010-04-09,8.70022964477539,8.912611220191971,8.70022964477539,8.840994002052126,17017800
2010-04-12,8.49278450012207,8.749617992772903,8.465619292353008,8.705166005888765,29883800
2010-04-13,8.443398475646973,8.542180938633797,8.37178217914388,8.512546576561503,19661600
2010-04-14,8.458212852478027,8.517482495731288,8.408821640110148,8.470560420055243,17377900
2010-04-15,8.297691345214844,8.507603754608946,8.282874641486098,8.46562089590653,43408800
2010-04-16,8.137171745300293,8.292753741424015,8.080372178284122,8.27299687877888,48889400
2010-04-19,8.285344123840332,8.285344123840332,8.028510571822403,8.050736570402014,23996300
