Price,Close,High,Low,Open,Volume
Ticker,PETR4.SA,PETR4.SA,PETR4.SA,PETR4.SA,PETR4.SA
date,,,,,
2010-01-04,9.393867492675781,9.393867492675783,9.26801181784336,9.300734562156517,13303600
2010-01-05,9.313321113586426,9.421557084425404,9.262978645256226,9.408971707393533,21396400
2010-01-06,9.439177513122559,9.439177513122559,9.262979340837045,9.262979340837045,18720600
2010-01-07,9.351076126098633,9.42658933170565,9.330938759162091,9.381281216300938,10964600
2010-01-08,9.300737380981445,9.411490062727458,9.278083314237614,9.353596549982754,14624200
2010-01-11,9.270529747009277,9.39890211669816,9.217669632240796,9.366179371403884,15317700
2010-01-12,9.152227401733398,9.232774979465912,9.071679824000885,9.210120913215963,14886200
2010-01-13,9.13712215423584,9.24787576690221,9.021335159359758,9.202567645393719,23228200
2010-01-14,8.978543281555176,9.177395476022227,8.950855839970883,9.132087356771441,20073400
2010-01-15,8.998678207397461,9.08677677080154,8.938267078061573,8.953370100446127,21169000
2010-01-18,9.200050354003906,9.230255449457017,9.003715793254681,9.036438540113776,23168400
2010-01-19,9.157258987426758,9.225221165708074,9.122019552807389,9.174878704736443,16895900
2010-01-20,8.92316722869873,9.099365359403862,8.875341459388693,9.086779024194339,18757500
2010-01-21,8.641249656677246,8.9860938794669,8.63118097391782,8.955888791391056,24553000
2010-01-22,8.746969223022461,8.759554598209316,8.573288740957677,8.585874116144533,19025100
2010-01-26,8.533015251159668,8.643767900811643,8.470087412906876,8.631182525201607,20281200
2010-01-27,8.585875511169434,8.631183637365796,8.434848103780652,8.533016350674592,19908600
2010-01-28,8.71173095703125,8.73186736799085,8.52546411459074,8.709213305534607,13819200
2010-01-29,8.60097599029541,8.822482237409355,8.540565806665962,8.754520060674308,16106700
2010-02-01,8.633696556091309,8.68152231295738,8.533012622030403,8.63117986582577,15869300
2010-02-02,8.583357810974121,8.726833223048855,8.573290085367427,8.68655944001389,15289600
2010-02-03,8.568256378173828,8.603495820918628,8.490225497665485,8.570773069711542,16091200
2010-02-04,8.130274772644043,8.54308114972629,8.084966661968927,8.51791040388563,24280300
2010-02-05,7.933940887451172,8.122724376638041,7.732571544257765,8.004419749482809,29033800
2010-02-08,7.989318370819092,8.120207910881739,7.90877081382629,8.004420917729915,18684700
2010-02-09,8.115174293518066,8.225926941122204,8.079933898177913,8.105105609135165,18104200
2010-02-10,8.215858459472656,8.238512519791897,7.996869849855081,8.137828554086198,21909900
2010-02-11,8.397089004516602,8.424777400762812,8.23851061887165,8.27878438790185,24110900
2010-02-12,8.507844924926758,8.563221738870128,8.293890624113716,8.306476001772818,19127100
2010-02-17,8.621112823486328,8.684040654314696,8.565736025092567,8.656352255117815,16622400
2010-02-18,8.731866836547852,8.731866836547852,8.512878219600841,8.618597491363202,17017800
2010-02-19,8.646286010742188,8.721800197199801,8.598461191494764,8.663905731528226,11889400
2010-02-22,8.721797943115234,8.782208124425438,8.661386801602513,8.684040859644469,19817500
2010-02-23,8.606010437011719,8.721798384081696,8.558185627706285,8.66138723951464,16937500
2010-02-24,8.543082237243652,8.646283844651574,8.467569029906581,8.631181779305676,13563100
2010-02-25,8.653837203979492,8.684042299643242,8.371919777108914,8.427296585994684,18650100
2010-02-26,8.71173095703125,8.74697039636258,8.61104602162513,8.706696614240673,17804300
2010-03-01,8.792277336120605,8.822482428589865,8.663904012771741,8.764588934606044,16959300
2010-03-02,8.840103149414062,8.940788082678175,8.840103149414062,8.872825896755302,17108100
2010-03-03,8.847654342651367,9.016300486369827,8.822482631512537,8.880376126827947,19957600
2010-03-04,8.860239028930664,8.933235545251376,8.762071763631615,8.908063836070514,14068900
2010-03-05,9.01378345489502,9.041470895798042,8.910581843630375,8.983577402669345,28235000
2010-03-08,8.98609447479248,9.059090989330663,8.9130979602543,9.04650465494632,15902100
2010-03-09,9.187463760375977,9.275562343860209,8.925683740590626,8.935752424475266,68696600
2010-03-10,9.313321113586426,9.35359489621004,9.225222514160613,9.283116016669393,32196400
2010-03-11,9.325902938842773,9.431622178093232,9.265492768015957,9.295697853429365,19449600
2010-03-12,9.328423500061035,9.416522093422929,9.328423500061035,9.363662937405794,13940300
2010-03-15,9.255425453186035,9.371212431207994,9.17991224839791,9.252907802245018,19839600
2010-03-16,9.366178512573242,9.366178512573242,9.237806154655448,9.295699646281319,12807500
2010-03-17,9.351076126098633,9.4341403642056,9.295699327225652,9.421554989971515,10298100
2010-03-18,9.318354606628418,9.414005191712425,9.252909115706812,9.348559700790819,12061700
2010-03-19,9.11950397491455,9.335975934164427,9.101884253599122,9.313321869587048,24306500
2010-03-22,9.12201976776123,9.15222486097494,8.935752945837722,8.963441348034705,13489200
2010-03-23,9.016300201416016,9.167326622665511,8.988611800139674,9.157258898730761,17207000
2010-03-24,9.08426284790039,9.205084183176389,8.960923861358836,9.011266324441156,18683500
2010-03-25,8.860239028930664,9.169843850336331,8.860239028930664,9.144673101357993,17698800
2010-03-26,8.684041976928711,8.948338714620794,8.63369951255816,8.913099277622203,28820300
2010-03-29,8.784727096557617,8.860240314652986,8.588391577266462,8.744453316226576,19312800
2010-03-30,8.759556770324707,8.885412473806968,8.74948808359745,8.832553308793093,12365900
2010-03-31,8.908063888549805,8.908063888549805,8.686557647465904,8.709211705760877,16551700
2010-04-01,8.998678207397461,9.036435283257681,8.948335759651275,8.976024153921793,13721900
2010-04-05,9.064125061035156,9.124536205991543,9.016300251421505,9.04902299494799,12120300
2010-04-06,9.081747055053711,9.164811311182657,9.018819210027683,9.041472312442448,13410200
2010-04-07,9.011266708374023,9.122020323914407,8.958407551976654,9.04650614597227,15079400
2010-04-08,9.01378345489502,9.036437513962992,8.925683909540648,8.955889961766323,13552100
2010-04-09,8.867789268493652,9.084261147076296,8.867789268493652,9.01126463728402,17017800
2010-04-12,8.656354904174805,8.91813499098054,8.628666496504591,8.872826862102517,29883800
2010-04-13,8.606010437011719,8.70669535788929,8.533014877588176,8.676490265707045,19661600
2010-04-14,8.621112823486328,8.68152396357066,8.570770366783135,8.633698197611503,17377900
2010-04-15,8.457501411437988,8.671456646077171,8.44239934418997,8.628665215068276,43408800
2010-04-16,8.2938871383667,8.452465518791966,8.235993657304032,8.432328154838501,48889400
2010-04-19,8.444913864135742,8.444913864135742,8.183133883510616,8.205787938760913,23996300
