Date,20570
2010-03-01,473579
2010-04-01,479427
2010-05-01,489056
2010-06-01,493687
2010-07-01,505089
2010-08-01,513275
2010-09-01,520690
2010-10-01,529509
2010-11-01,541734
2010-12-01,552863
2011-01-01,557973
2011-02-01,561466
2011-03-01,563875
2011-04-01,570454
2011-05-01,578386
2011-06-01,585267
2011-07-01,591030
2011-08-01,599924
2011-09-01,606977
2011-10-01,612484
2011-11-01,620089
2011-12-01,626283
2012-01-01,632440
2012-02-01,634382
2012-03-01,638999
2012-04-01,644939
2012-05-01,654365
2012-06-01,660049
2012-07-01,665907
2012-08-01,672877
2012-09-01,670249
2012-10-01,676692
2012-11-01,681661
2012-12-01,689557
2013-01-01,694578
2013-02-01,694658
2013-03-01,697249
2013-04-01,703879
2013-05-01,711603
2013-06-01,713757
2013-07-01,720522
2013-08-01,724388
2013-09-01,727146
2013-10-01,731380
2013-11-01,735106
2013-12-01,742183
2014-01-01,746459
2014-02-01,744219
2014-03-01,746882
2014-04-01,748776
2014-05-01,753346
2014-06-01,755254
2014-07-01,756577
2014-08-01,758986
2014-09-01,763225
2014-10-01,769177
2014-11-01,769950
2014-12-01,781167
2015-01-01,785865
2015-02-01,783316
2015-03-01,786803
2015-04-01,786363
2015-05-01,789755
2015-06-01,791833
2015-07-01,794445
2015-08-01,796929
2015-09-01,797471
2015-10-01,797058
2015-11-01,802893
2015-12-01,805578
2016-01-01,804529
2016-02-01,802295
2016-03-01,800989
2016-04-01,797312
2016-05-01,801789
2016-06-01,800341
2016-07-01,799849
2016-08-01,804054
2016-09-01,802737
2016-10-01,804279
2016-11-01,810142
2016-12-01,810652
2017-01-01,811179
2017-02-01,807406
2017-03-01,811975
2017-04-01,808463
2017-05-01,816497
2017-06-01,820277
2017-07-01,825417
2017-08-01,830704
2017-09-01,830364
2017-10-01,839865
2017-11-01,851108
2017-12-01,855305
2018-01-01,864128
2018-02-01,860692
2018-03-01,866450
2018-04-01,874237
2018-05-01,882766
2018-06-01,887360
2018-07-01,895854
2018-08-01,908266
2018-09-01,908738
2018-10-01,922774
2018-11-01,942326
2018-12-01,954473
2019-01-01,965020
2019-02-01,969256
2019-03-01,978787
2019-04-01,993017
2019-05-01,1009626
2019-06-01,1016885
2019-07-01,1033660
2019-08-01,1049189
2019-09-01,1060809
2019-10-01,1076440
2019-11-01,1091991
2019-12-01,1112378
2020-01-01,1124457
2020-02-01,1129245
2020-03-01,1130070
2020-04-01,1106014
2020-05-01,1099836
2020-06-01,1106682
2020-07-01,1118177
2020-08-01,1135377
2020-09-01,1153597
2020-10-01,1176094
2020-11-01,1210234
2020-12-01,1229583
2021-01-01,1234423
2021-02-01,1242145
2021-03-01,1255381
2021-04-01,1270530
2021-05-01,1297529
2021-06-01,1319841
2021-07-01,1343774
2021-08-01,1376284
2021-09-01,1407650
2021-10-01,1442346
2021-11-01,1486635
2021-12-01,1512088
2022-01-01,1526548
2022-02-01,1535589
2022-03-01,1566846
2022-04-01,1595326
2022-05-01,1626747
2022-06-01,1647429
2022-07-01,1668030
2022-08-01,1691439
2022-09-01,1709051
2022-10-01,1741386
2022-11-01,1765480
2022-12-01,1775089
2023-01-01,1794239
2023-02-01,1795408
2023-03-01,1811619
2023-04-01,1819920
2023-05-01,1843493
2023-06-01,1833699
2023-07-01,1842280
2023-08-01,1864163
2023-09-01,1866148
2023-10-01,1887381
2023-11-01,1912186
2023-12-01,1923799
2024-01-01,1948893
2024-02-01,1955013
2024-03-01,1969413
2024-04-01,1989725
2024-05-01,2007640
2024-06-01,2025214
2024-07-01,2051180
2024-08-01,2066105
2024-09-01,2087722
2024-10-01,2115389
2024-11-01,2149067
2024-12-01,2166214
2025-01-01,2197886
2025-02-01,2200652
2025-03-01,2218515
2025-04-01,2238622
